id,name,bedroom,bathroom,carpark,monthly_price,yearly_price,sqft,furnish_type,property_type,city,state,pet_friendly,latitude,longitude,listing_url
167079,"Suria Jelatek Residence, Ampang Hilir",0,1,0,1900,22800,800.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.1631089924,101.7355388403,https://speedhome.com/reels/suria-jelatek-residence-ampang-hilir-uhnbgzja
162317,"One Residences, Sungai Besi",2,2,2,1900,22800,888.0,PARTIAL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.1263769065659224,101.71189540272398,https://speedhome.com/reels/one-residences-sungai-besi-ciklxkgp
161577,Pangsapuri Mawar,3,2,1,1800,21600,1080.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,2.9845358,101.6611954,https://speedhome.com/reels/pangsapuri-mawar-mipnfrcx
158448,"Amaya Maluri, Cheras",2,2,2,2600,31200,920.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.1273862,101.7295977,https://speedhome.com/reels/amaya-maluri-cheras-sjfylggt
158031,"Regalia Residence, Kuala Lumpur",0,1,1,2100,25200,600.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.164429,101.692577,https://speedhome.com/reels/regalia-residence-tiijztqi
157331,Garden One South,3,2,3,1800,21600,1065.0,FULL,HIGHRISE,Seri Kembangan,Selangor,False,3.037039450034084,101.70769642601385,https://speedhome.com/reels/garden-one-south-pzzctxtt
157289,"Desa Green Serviced Apartment, Taman Desa",1,1,1,1600,19200,578.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,True,3.1059152,101.6950798,https://speedhome.com/reels/desa-green-serviced-apartment-taman-desa-gosgiecy
155139,Villa Puteri Condominium,3,2,1,2300,27600,1119.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.1657914,101.6923278,https://speedhome.com/reels/villa-puteri-condominium-omcppfit
154406,Dsara Sentral sungai Buloh,1,1,1,1600,19200,504.0,FULL,HIGHRISE,Shah Alam,Selangor,True,3.1995276298431996,101.57727569756827,https://speedhome.com/reels/dsara-sentral-sungai-buloh-klnvmomg
153227,"Platinum Lake PV20, Setapak",4,2,2,1800,21600,1313.0,PARTIAL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.1992526,101.7215084,https://speedhome.com/reels/platinum-lake-pv20-setapak-exfdjlfu
150951,PPA1M BUKIT JALIL,3,2,1,1500,18000,1200.0,PARTIAL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.0540217,101.6966451,https://speedhome.com/reels/ppa1m-bukit-jalil-jbpixnkf
150597,"Sentul Point, Sentul",3,2,1,1700,20400,850.0,PARTIAL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,True,3.2000664,101.6896784,https://speedhome.com/reels/sentul-point-sentul-uejjtgxw
150560,"Rica Residence, Sentul",2,1,1,1600,19200,657.0,NONE,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.1784228,101.6876832,https://speedhome.com/reels/rica-residence-sentul-kiunkejv
150176,"United Point Residence, Segambut",3,2,1,1900,22800,829.0,PARTIAL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.1918287809,101.6535115242,https://speedhome.com/reels/united-point-residence-segambut-aqerzlsb
149891,The Palladium Jalan Gurney 2,3,2,1,2000,24000,1090.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.166752,101.7174571,https://speedhome.com/reels/the-palladium-jalan-gurney-2-qmjdvjxb
149457,"Maytower, Dang Wangi",0,1,0,1500,18000,439.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,True,3.154207,101.698101,https://speedhome.com/reels/maytower-dang-wangi-klurxghf
149350,"Lakeville Residence, Jalan Ipoh",3,2,2,2200,26400,977.0,FULL,HIGHRISE,Batu Caves,Selangor,False,3.2097822585,101.6678881645,https://speedhome.com/reels/lakeville-residence-jalan-ipoh-xokhfnof
148526,"Parkview Service Apartment, Kuala Lumpur",1,1,0,1950,23400,495.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.156034,101.708522,https://speedhome.com/reels/parkview-service-apartment-kuala-lumpur-amkozsfp
147078,"Kenwingston Avenue, Sungai Besi",3,2,1,2450,29400,850.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,True,3.082699692,101.7004247111,https://speedhome.com/reels/kenwingston-avenue-sungai-besi-uojaujjw
146590,"Kiara East, Kuala Lumpur",2,1,1,1850,22200,700.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.213625185669166,101.67674045182423,https://speedhome.com/reels/kiara-east-kuala-lumpur-qiciakaz
146085,Denai Alam,4,4,2,1700,20400,2224.0,PARTIAL,LANDED,Shah Alam,Selangor,True,3.157148609737461,101.51215980943152,https://speedhome.com/reels/denai-alam-jwhifmzr
145468,"South View Residence, Bangsar South",3,2,1,3400,40800,990.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.1138142,101.6645729,https://speedhome.com/reels/southlink-lifestyle-apartments-bangsar-south-dxnnxyhg
145465,"South View, Bangsar South",1,1,0,1350,16200,,FULL,ROOM,Kuala Lumpur,Wilayah Persekutuan,False,3.1139053613,101.6651469469,https://speedhome.com/reels/south-view-bangsar-south-zsnyvrkh
145013,Teratak Damai Unit C,1,1,1,800,9600,,PARTIAL,ROOM,Kajang,Selangor,True,3.0978152,101.6831845,https://speedhome.com/reels/teratak-damai-unit-c-uulkyxxh
144941,"PPA1M Bukit Jalil, Bukit Jalil",4,2,1,1850,22200,1450.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,True,3.0540217,101.6966451,https://speedhome.com/reels/ppa1m-bukit-jalil-bukit-jalil-bfbciqkj
144803,"PPAM Metropolitan Kepong, Kuala Lumpur",3,2,2,1800,21600,1300.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,True,3.2284373652234306,101.65305425316852,https://speedhome.com/reels/ppam-metropolitan-kepong-dfdgjovq
144689,"1 Petaling, Sungai Besi",3,2,1,1700,20400,1098.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.139003,101.686855,https://speedhome.com/reels/1-petaling-sungai-besi-yxxkwcpz
143830,"Green Park, Seri Kembangan , Serdang, Tanming Jaya, Taman Balakong Jaya",1,1,0,400,4800,,FULL,ROOM,Seri Kembangan,Selangor,False,3.002414416121645,101.73311820682684,https://speedhome.com/reels/green-park-seri-kembangan-serdang-tanming-jaya-taman-balakong-jaya-ocxrqqou
140826,"Pantai Panorama, Pantai",3,2,1,2600,31200,1250.0,FULL,HIGHRISE,,,False,3.1105659,101.6626271,https://speedhome.com/reels/pantai-panorama-pantai-fsetypeb
140825,"The Scott Garden, Old Klang Road",1,2,1,1500,18000,775.0,PARTIAL,HIGHRISE,,,True,3.0948896236,101.6738694906,https://speedhome.com/reels/the-scott-garden-old-klang-road-jktzrxpg
139569,"Danau Impian, Taman Desa",3,2,1,1500,18000,980.0,NONE,HIGHRISE,,,False,3.100318,101.688224,https://speedhome.com/reels/danau-impian-taman-desa-fxpxgrtl
136828,"The Haute, Gurney KL",3,2,2,2600,31200,1050.0,FULL,HIGHRISE,,,False,3.1711326168,101.7273259163,https://speedhome.com/reels/the-haute-gurney-kl-ehcforjg
136698,"Mercury Serviced Apartment @ Sentul Village, Sentul",3,2,1,1600,19200,948.0,PARTIAL,HIGHRISE,,,False,3.2100607706,101.6890025139,https://speedhome.com/reels/mercury-serviced-apartment-sentul-village-sentul-ylkhvwcu
135918,"United Point Residence, Segambut",3,2,2,2800,33600,958.0,FULL,HIGHRISE,,,False,3.1918287809,101.6535115242,https://speedhome.com/reels/united-point-residence-segambut-ubutqwoi
135307,"Fortune Park, Seri Kembangan",1,1,0,3980,47760,,NONE,ROOM,,,True,3.0365529,101.7069474,https://speedhome.com/reels/fortune-park-seri-kembangan-kndevdzo
135234,"Fortune Park, Seri Kembangan",3,2,1,3790,45480,970.0,PARTIAL,HIGHRISE,,,True,3.0365654336,101.7069196701,https://speedhome.com/reels/fortune-park-seri-kembangan-bdrfjthe
135233,"Fortune Park, Seri Kembangan",3,2,1,2800,33600,920.0,FULL,HIGHRISE,,,False,3.0365529,101.7069474,https://speedhome.com/reels/fortune-park-seri-kembangan-gcyemptl
133260,"Kinrara Mas, Bukit Jalil",3,2,0,1450,17400,1091.0,NONE,HIGHRISE,,,False,3.05965,101.65,https://speedhome.com/reels/kinrara-mas-bukit-jalil-vfpnozhd
132039,"Silk Sky, Balakong",0,1,1,1400,16800,484.0,FULL,HIGHRISE,,,False,3.027086,101.750595,https://speedhome.com/reels/silk-sky-balakong-auhgujju
131865,"Emerald Avenue, Selayang",2,2,1,1350,16200,980.0,PARTIAL,HIGHRISE,,,False,3.24421006,101.6513872147,https://speedhome.com/reels/emerald-avenue-selayang-fmaupufv
131476,"Pangsapuri Cemara, Cheras",3,2,0,850,10200,650.0,NONE,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.1018090591004066,101.70847228072665,https://speedhome.com/reels/cemara-apartment-cheras-kmcrapfm
130671,"Liberty Arc, Ampang Ukay",1,1,1,1600,19200,450.0,FULL,HIGHRISE,,,False,3.1727609015,101.7565083504,https://speedhome.com/reels/liberty-arc-ampang-ukay-qnmbqazo
130099,"The Maple, Sentul",4,3,2,3600,43200,1569.0,PARTIAL,HIGHRISE,,,True,3.18501,101.683,https://speedhome.com/reels/the-maple-sentul-lvnhaixt
129902,"REV.O @ Bukit Jalil City, Bukit Jalil",0,1,0,1900,22800,384.0,FULL,HIGHRISE,,,True,3.0537394733,101.6691970825,https://speedhome.com/reels/revo-bukit-jalil-city-bukit-jalil-rpgycnuw
128652,"East Lake Residence, Seri Kembangan",3,2,1,2000,24000,1093.0,PARTIAL,HIGHRISE,,,True,3.033233,101.70707,https://speedhome.com/reels/east-lake-residence-seri-kembangan-zgzetpnk
128276,Liberty Arc @ Ampang Ukay,1,1,2,1630,19560,450.0,FULL,HIGHRISE,,,False,3.1727609015,101.7565083504,https://speedhome.com/reels/liberty-arc-ampang-ukay-oglzdebf
128270,"Windsor Tower, Sri Hartamas",0,1,0,1600,19200,500.0,FULL,HIGHRISE,,,False,3.16454,101.658,https://speedhome.com/reels/windsor-tower-sri-hartamas-hlkvfdpk
127371,"D'Sands Residence, Old Klang Road",2,2,1,2400,28800,868.0,FULL,HIGHRISE,,,False,3.0849155988,101.6632962227,https://speedhome.com/reels/dsands-residence-old-klang-road-hcyzurqw
126941,"Southbank Residence, Old Klang Road",2,2,1,2500,30000,798.0,FULL,HIGHRISE,,,False,3.1017139024,101.6762244701,https://speedhome.com/reels/southbank-residence-old-klang-road-sraufcvv
125999,"The Ridge, KL East",1,1,1,2300,27600,651.0,PARTIAL,HIGHRISE,,,False,3.2257856080540956,101.73061859750983,https://speedhome.com/reels/the-ridge-kl-east-cadsaefn
124839,"3 Towers, Ampang Hilir",0,1,0,1300,15600,420.0,PARTIAL,HIGHRISE,,,False,3.1607376,101.7417881,https://speedhome.com/reels/3-towers-ampang-hilir-jgkytbki
124567,"VERVE Suites, Old Klang Road",2,2,2,2800,33600,876.0,FULL,HIGHRISE,,,False,3.092458,101.674629,https://speedhome.com/reels/verve-suites-old-klang-road-lyepyzdl
124295,"Liberty Arc, Ampang",1,1,1,1600,19200,473.0,PARTIAL,HIGHRISE,,,True,3.1727609015,101.7565083504,https://speedhome.com/reels/liberty-arc-ampang-qegdpmbx
123002,"Amara Residences, Batu Caves",3,2,2,1500,18000,1012.0,PARTIAL,HIGHRISE,Batu Caves,Selangor,False,3.2418427843,101.679802537,https://speedhome.com/reels/amara-residences-batu-caves-niwueugc
121818,"The Elements, Ampang Hilir",1,1,1,1800,21600,705.0,PARTIAL,HIGHRISE,,,False,3.161861,101.748087,https://speedhome.com/reels/the-elements-ampang-hilir-gwokvbkq
121559,"Paragon 3, Bandar Putra Permai",4,3,2,2250,27000,1487.0,FULL,HIGHRISE,,,True,2.9936344998,101.6502177715,https://speedhome.com/reels/paragon-3-bandar-putra-permai-qyzyvfyu
120493,BAM Villa condo,2,2,1,1750,21000,980.0,FULL,HIGHRISE,,,False,3.1371094524,101.732006371,https://speedhome.com/reels/bam-villa-condo-jqavbjuv
120206,"SqWhere, Sungai Buloh",2,2,2,2200,26400,1054.0,FULL,HIGHRISE,,,False,3.1981685,101.5771591,https://speedhome.com/reels/sqwhere-sungai-buloh-rddllclv
119175,"CloudTree, Bandar Damai Perdana",1,1,0,550,6600,,FULL,ROOM,,,False,3.0468601,101.7348534,https://speedhome.com/reels/cloudtree-bandar-damai-perdana-kvirwxjh
118600,Annexe,1,1,1,1600,19200,650.0,FULL,LANDED,,,True,3.1307692564799003,101.6877358134936,https://speedhome.com/reels/annexe-kqpmorxh
118038,"CloudTree, Bandar Damai Perdana",1,1,0,750,9000,,FULL,ROOM,,,False,3.042605,101.7326344,https://speedhome.com/reels/cloudtree-bandar-damai-perdana-xnrehagn
117883,"Parkview Serviced Apartment, Kuala Lumpur",1,1,1,1950,23400,500.0,FULL,HIGHRISE,,,False,3.155983,101.7085,https://speedhome.com/reels/parkview-serviced-apartment-kuala-lumpur-skgnubtn
115594,"222 Residency, Setapak",2,2,1,2250,27000,904.0,FULL,HIGHRISE,,,True,3.1968352,101.7075856,https://speedhome.com/reels/222-residency-setapak-uvrwgssk
113712,"M Suites, Ampang Hilir",2,2,1,2300,27600,1020.0,FULL,HIGHRISE,,,True,3.160109,101.735394,https://speedhome.com/reels/m-suites-ampang-hilir-dnjgxtbk
113070,"Arte +, Jalan Ampang",1,1,1,1800,21600,604.0,FULL,HIGHRISE,,,False,3.1610521921,101.7476275563,https://speedhome.com/reels/arte-jalan-ampang-qddunany
110817,"Menara KLH, Jalan Ipoh",3,3,1,1780,21360,1200.0,PARTIAL,HIGHRISE,,,False,3.176431,101.682094,https://speedhome.com/reels/menara-klh-jalan-ipoh-vtejuvyj
109937,"Maxim Citilights, Sentul",3,2,2,1400,16800,1009.0,PARTIAL,HIGHRISE,,,False,3.198338,101.686864,https://speedhome.com/reels/maxim-citilights-sentul-glbhnhmo
107604,"Lavender Residences, Kajang",3,2,2,1300,15600,1080.0,NONE,HIGHRISE,,,True,3.0432400929,101.8070840836,https://speedhome.com/reels/lavender-residences-kajang-gntwrqbc
107417,"The Elements, Ampang",1,1,1,1950,23400,640.0,FULL,HIGHRISE,,,False,3.1612557298,101.7481130362,https://speedhome.com/reels/the-elements-ampang-wpnoefix
107217,"Villa Pavilion, Seri Kembangan",3,2,1,1500,18000,915.0,PARTIAL,HIGHRISE,,,False,3.0432186655,101.6944634914,https://speedhome.com/reels/villa-pavilion-seri-kembangan-xxqlcspt
106352,Marc Residence KLCC Suites,2,2,2,4000,48000,1066.0,FULL,HIGHRISE,,,False,3.1553174,101.70996990000003,https://speedhome.com/reels/marc-residence-klcc-suites-qfmkpbgi
106293,"Tower M, Empire City",1,2,1,1500,18000,915.0,PARTIAL,HIGHRISE,,,True,3.169517260847828,101.61585443572048,https://speedhome.com/reels/tower-m-empire-city-lnpjbpgj
103882,"MCity, Jalan Ampang, Kuala Lumpur",1,1,0,1800,21600,510.0,FULL,ROOM,Kuala Lumpur,Wilayah Persekutuan,False,3.159041,101.747901,https://speedhome.com/reels/m-city-kuala-lumpur-ptrpbctd
103563,"Suria Jelatek Residence, Ampang Hilir",1,1,0,1000,12000,,FULL,ROOM,,,True,3.1632406,101.7355665,https://speedhome.com/reels/suria-jelatek-residence-ampang-hilir-fxgfnwyw
103278,"Cempaka Suits, Cheras",0,1,0,1650,19800,500.0,FULL,HIGHRISE,,,False,3.1220413,101.7295829,https://speedhome.com/reels/cempaka-suits-cheras-mtjiygrr
103197,"Suria Jelatek Residence, Ampang Hilir",1,1,0,950,11400,,FULL,ROOM,Kuala Lumpur,Wilayah Persekutuan,False,3.1631089924,101.73553884030002,https://speedhome.com/reels/suria-jelatek-residence-ampang-hilir-igzwcssq
102636,"Menara Megah Condominium, Kuala Lumpur",3,2,1,1800,21600,1068.0,PARTIAL,HIGHRISE,,,False,3.1729812293359942,101.68851754818542,https://speedhome.com/reels/menara-megah-condominium-jwhgcetk
102324,"3 Elements SOFO, Seri Kembangan",1,1,1,1500,18000,531.0,FULL,HIGHRISE,,,False,2.9825572,101.667597,https://speedhome.com/reels/3-elements-sofo-seri-kembangan-enptsjwq
101943,"V-Residensi, Selayang Heights",3,3,2,1450,17400,1200.0,PARTIAL,HIGHRISE,,,True,3.2736987788,101.6527926922,https://speedhome.com/reels/vresidensi-selayang-heights-wtmzqeen
99277,"Royalle Condominium, Segambut",2,3,1,2200,26400,990.0,FULL,HIGHRISE,,,True,3.1829697594,101.6529482603,https://speedhome.com/reels/royalle-condominium-segambut-rulaliej
98766,"Fawina Court, Ampang",2,2,1,1700,20400,850.0,FULL,HIGHRISE,,,False,3.1519465171,101.749497056,https://speedhome.com/reels/fawina-court-ampang-loaphmrx
97080,"3Elements, Bandar Putra Permai",3,2,3,1600,19200,770.0,PARTIAL,HIGHRISE,,,False,2.982860000000001,101.665301,https://speedhome.com/reels/3elements-bandar-putra-permai-cpiebgus
94017,"Skyville 8, Old Klang Road",1,1,1,1750,21000,850.0,PARTIAL,HIGHRISE,,,True,3.0823926163,101.6677567363,https://speedhome.com/reels/skyville-8-old-klang-road-ghdlssgt
92139,Pertiwi Indah Apartment,3,2,1,1900,22800,1100.0,NONE,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,True,3.1376183083,101.7344042659,https://speedhome.com/reels/pertiwi-indah-apartment-hbanrzkz
91311,"Empire City, Damansara Perdana",1,1,0,1400,16800,450.0,FULL,HIGHRISE,,,False,3.1683607776152236,101.61625597625971,https://speedhome.com/reels/empire-city-damansara-perdana-nxarkqxl
90373,"Court 28, KL City, Sentul",3,2,1,2400,28800,859.0,FULL,HIGHRISE,,,True,3.1762584912,101.6829514503,https://speedhome.com/reels/court-28-kl-city-sentul-ueuvigsb
88261,Tiara Hatamas Apartment,3,2,1,1250,15000,923.0,PARTIAL,HIGHRISE,,,False,3.096569,101.765084,https://speedhome.com/reels/tiara-hatamas-apartment-ljliwqrf
87881,M City Condo,1,1,1,2300,27600,700.0,FULL,HIGHRISE,,,False,3.159004,101.747467,https://speedhome.com/reels/m-city-condo-bfktdkzl
82137,"Verticas Residensi, Bukit Bintang",2,2,1,5000,60000,1023.0,FULL,HIGHRISE,,,True,3.1476855,101.7048,https://speedhome.com/reels/verticas-residensi-bukit-bintang-jshlwocz
76709,"Warisan Cityview, Cheras",3,2,1,1900,22800,920.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.127746,101.720803,https://speedhome.com/reels/warisan-cityview-cheras-kbuawxso
74398,"Radius Residence, Batu Caves",3,2,1,1100,13200,916.0,NONE,HIGHRISE,,,False,3.268161,101.652203,https://speedhome.com/reels/radius-residence-gugkqojl
70295,"The Academia @ South City Plaza, Seri Kembangan",3,2,1,1500,18000,753.0,PARTIAL,HIGHRISE,,,True,3.029403,101.70918,https://speedhome.com/reels/the-academia-south-city-plaza-seri-kembangan-sqqeicrj
69552,"(Studio) Solaris Dutamas, Dutamas",0,1,0,1450,17400,400.0,FULL,HIGHRISE,,,False,3.17124,101.66585,https://speedhome.com/reels/solaris-dutamas-dutamas-glunmphq
58133,Dua Sentral Ramada,1,2,0,1600,19200,310.0,FULL,HIGHRISE,,,True,3.136385226642511,101.6928076250762,https://speedhome.com/reels/dua-sentral-ramada-ivrjmfpc
57780,Indah Cempaka Studio Apartment,1,1,1,1600,19200,675.0,FULL,HIGHRISE,,,True,3.1322188271559535,101.74487211701764,https://speedhome.com/reels/indah-cempaka-studio-apartment-move-in-condition-ippwmhbk
56720,"Dua Sentral Residential Tower, Kuala Lumpur",1,1,0,2400,28800,580.0,FULL,HIGHRISE,,,True,3.136385226642511,101.6928076250762,https://speedhome.com/reels/dua-sentral-residential-tower-kuala-lumpur-sqdfhyfr
19980,Dua Sentral Residency,1,1,0,2400,28800,700.0,FULL,HIGHRISE,,,False,3.1321416,101.6911763,https://speedhome.com/reels/dua-sentral-residency-mokstuki
18529,Saujana Utama Sungai Buloh,4,3,2,1600,19200,1746.0,NONE,LANDED,,,False,3.213093,101.474958,https://speedhome.com/reels/saujana-utama-sungai-buloh-aogyhdmt
18052,"My Loft Empire City, Petaling Jaya",1,1,1,2100,25200,768.0,FULL,HIGHRISE,Petaling Jaya,Selangor,False,3.1677874949507023,101.6155443,https://speedhome.com/reels/my-loft-empire-city-petaling-jaya-rxpzcnuk
14962,"Green Avenue, Bukit Jalil",4,2,1,1900,22800,1080.0,PARTIAL,HIGHRISE,,,False,3.0602176,101.6747722,https://speedhome.com/reels/green-avenue-bukit-jalil-zdwasxlp
