id,name,bedroom,bathroom,carpark,monthly_price,yearly_price,sqft,furnish_type,property_type,city,state,pet_friendly,latitude,longitude,listing_url
268730,The Era Duta North,3,2,2,2900,34800,1023.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.1830118851224687,101.67432273164533,https://speedhome.com/reels/the-era-duta-north-hslorldz
266010,"Kiara Kasih Condominium, Mont Kiara",3,2,1,2000,24000,850.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.1748372912176657,101.64793085396663,https://speedhome.com/reels/kiara-kasih-condominium-mont-kiara-eothvqia
262296,"Kiara Kasih Condominium, Kuala Lumpur",3,2,1,1700,20400,850.0,PARTIAL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,True,3.1748372912176657,101.64793085396663,https://speedhome.com/reels/kiara-kasih-condominium-kuala-lumpur-zpcmbhjc
261467,"Kiara Kasih Condominium, Mont Kiara",3,2,0,2000,24000,850.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.1748372912176657,101.64793085396663,https://speedhome.com/reels/kiara-kasih-condominium-mont-kiara-otqrpxxx
259971,"Arte Mont Kiara, Dutamas",2,2,2,2650,31800,886.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.1735972,101.6530728,https://speedhome.com/reels/arte-mont-kiara-dutamas-wkyaakre
256390,"The ERA, Segambut",2,2,2,2300,27600,872.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.1819735165,101.6753232479,https://speedhome.com/reels/the-era-segambut-yczquxgl
254364,"United Point Residence, Segambut",0,2,2,2100,25200,900.0,NONE,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.1911428774028434,101.65336076471978,https://speedhome.com/reels/united-point-residence-ouagjdnj
252095,"Pangsapuri Angsa, Segambut",2,1,1,1400,16800,679.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.1876129843004453,101.65435483299174,https://speedhome.com/reels/pangsapuri-angsa-segambut-wrrsomwf
249737,"One Maxim, Sentul",2,2,1,2300,27600,650.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.20575,101.68947,https://speedhome.com/reels/one-maxim-sentul-jypisovq
245728,"Dex Kiara East, Jalan Ipoh",3,2,2,1900,22800,911.0,PARTIAL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.2094930343,101.6740787029,https://speedhome.com/reels/dex-kiara-east-jalan-ipoh-lcpehfri
245359,"Arte Mont Kiara, Dutamas",1,2,1,1800,21600,494.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,True,3.1761774,101.6655848,https://speedhome.com/reels/arte-mont-kiara-dutamas-jmfkbdwb
243625,"The Birch, Kuala Lumpur",1,1,0,850,10200,,FULL,ROOM,Kuala Lumpur,Wilayah Persekutuan,False,3.1766203561926845,101.68386662493765,https://speedhome.com/reels/the-birch-kuala-lumpur-gmyawfdb
243288,"Cliveden, Plaza Damas 3",1,1,0,1700,20400,500.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.162622352810629,101.65625734513716,https://speedhome.com/reels/cliveden-plaza-damas-3-iiswoizn
238511,The Birch Residency,2,2,2,2200,26400,800.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,True,3.1763867,101.6840811,https://speedhome.com/reels/the-birch-residency-dcfqwxlh
238057,"Scenaria, Segambut",1,1,1,600,7200,350.0,FULL,ROOM,Kuala Lumpur,Wilayah Persekutuan,False,3.1824165,101.6512557,https://speedhome.com/reels/scenaria-segambut-gaalpiaa
236176,The Birch,2,2,1,1900,22800,668.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.1766203561926845,101.68386662493765,https://speedhome.com/reels/the-birch-mbjrfaba
233723,Boulevard Service Apartment,3,2,1,1600,19200,1019.0,NONE,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.2001273,101.6713918,https://speedhome.com/reels/boulevard-service-apartment-qdrrxywf
233617,"Rosvilla, Segambut",3,2,1,2000,24000,1205.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.1792204529,101.6468113661,https://speedhome.com/reels/rosvilla-segambut-fvtjaleo
233418,Savio Riana Dutamas,2,2,1,2400,28800,845.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.1854116383,101.6672234233,https://speedhome.com/reels/savio-riana-dutamas-jvssagua
226712,"1 Sentul Condominium, Sentul",3,1,2,1750,21000,1080.0,PARTIAL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.199879009784324,101.69003026864856,https://speedhome.com/reels/1-sentul-condominium-sentul-dqbgugut
224474,"EcoSky, Jalan Ipoh",3,2,2,2300,27600,1109.0,PARTIAL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,True,3.2191391518,101.6709566116,https://speedhome.com/reels/ecosky-jalan-ipoh-ycltulhj
217753,"Rica Residence, Sentul",1,1,0,850,10200,,FULL,ROOM,Kuala Lumpur,Wilayah Persekutuan,True,3.1781599323,101.6878652573,https://speedhome.com/reels/rica-residence-sentul-peieanbb
184896,"Tuan Residency, KL City",3,2,1,2250,27000,878.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.1954709199,101.6703987122,https://speedhome.com/reels/tuan-residency-kl-city-xixovxsi
155139,Villa Puteri Condominium,3,2,1,2300,27600,1119.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.1657914,101.6923278,https://speedhome.com/reels/villa-puteri-condominium-omcppfit
150560,"Rica Residence, Sentul",2,1,1,1600,19200,657.0,NONE,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.1784228,101.6876832,https://speedhome.com/reels/rica-residence-sentul-kiunkejv
146590,"Kiara East, Kuala Lumpur",2,1,1,1850,22200,700.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.213625185669166,101.67674045182423,https://speedhome.com/reels/kiara-east-kuala-lumpur-qiciakaz
136698,"Mercury Serviced Apartment @ Sentul Village, Sentul",3,2,1,1600,19200,948.0,PARTIAL,HIGHRISE,,,False,3.2100607706,101.6890025139,https://speedhome.com/reels/mercury-serviced-apartment-sentul-village-sentul-ylkhvwcu
130099,"The Maple, Sentul",4,3,2,3600,43200,1569.0,PARTIAL,HIGHRISE,,,True,3.18501,101.683,https://speedhome.com/reels/the-maple-sentul-lvnhaixt
128270,"Windsor Tower, Sri Hartamas",0,1,0,1600,19200,500.0,FULL,HIGHRISE,,,False,3.16454,101.658,https://speedhome.com/reels/windsor-tower-sri-hartamas-hlkvfdpk
110817,"Menara KLH, Jalan Ipoh",3,3,1,1780,21360,1200.0,PARTIAL,HIGHRISE,,,False,3.176431,101.682094,https://speedhome.com/reels/menara-klh-jalan-ipoh-vtejuvyj
109937,"Maxim Citilights, Sentul",3,2,2,1400,16800,1009.0,PARTIAL,HIGHRISE,,,False,3.198338,101.686864,https://speedhome.com/reels/maxim-citilights-sentul-glbhnhmo
102636,"Menara Megah Condominium, Kuala Lumpur",3,2,1,1800,21600,1068.0,PARTIAL,HIGHRISE,,,False,3.1729812293359942,101.68851754818542,https://speedhome.com/reels/menara-megah-condominium-jwhgcetk
99277,"Royalle Condominium, Segambut",2,3,1,2200,26400,990.0,FULL,HIGHRISE,,,True,3.1829697594,101.6529482603,https://speedhome.com/reels/royalle-condominium-segambut-rulaliej
90373,"Court 28, KL City, Sentul",3,2,1,2400,28800,859.0,FULL,HIGHRISE,,,True,3.1762584912,101.6829514503,https://speedhome.com/reels/court-28-kl-city-sentul-ueuvigsb
69552,"(Studio) Solaris Dutamas, Dutamas",0,1,0,1450,17400,400.0,FULL,HIGHRISE,,,False,3.17124,101.66585,https://speedhome.com/reels/solaris-dutamas-dutamas-glunmphq
